order_id,customer_id,product_id,quantity,unit_price,order_date,delivery_status,payment_method,region_x,discount_applied,product_name,category,launch_date,base_price,supplier_code,email,signup_date,gender,region_y,loyalty_tier,revenue,order_week,price_band,days_to_order,email_domain,is_late
O855423,C00257,P0024,3,19.41,2025-05-07,Cancelled,Credit Card,Central,0.0,Storage Product 87,Storage,2025-02-24,26.33,S558,andrewedwards@gutierrez.biz,2025-01-16,Female,South,Gold,58.230000000000004,19,Medium,72.0,gutierrez.biz,False
O297373,C00426,P0021,1,45.96,2025-05-27,Cancelled,Credit Card,West,0.15,Kitchen Product 70,Kitchen,2024-09-28,20.23,S643,crystalpham@mayo.com,2025-01-08,Male,East,Gold,39.066,22,High,241.0,mayo.com,False
O275568,C00110,P0030,4,13.58,2025-05-27,Cancelled,Bank Transfer,South,0.0,Cleaning Product 72,Cleaning,2025-04-04,9.77,S455,harrisonricky@yahoo.com,2025-03-23,Female,South,Gold,54.32,22,Low,53.0,yahoo.com,False
O262626,C00100,P0020,5,47.52,2025-05-05,Delayed,Credit Card,East,0.15,Cleaning Product 40,Cleaning,2024-08-11,30.27,S492,kimberlyjames@yahoo.com,2024-10-29,Male,South,Gold,201.96,19,High,267.0,yahoo.com,True
O495246,C00087,P0008,3,41.37,2025-05-06,Delayed,Paypal,North,0.05,Storage Product 47,Storage,2024-08-29,31.96,S788,blackjames@gmail.com,2025-04-11,Female,North,Bronze,117.90449999999998,19,High,250.0,gmail.com,True
O302571,C00323,P0009,1,39.88,2025-05-26,Delayed,Bank Transfer,North,0.15,Outdoors Product 13,Outdoors,2025-04-18,8.0,S695,francisco39@rhodes-fernandez.biz,2025-04-25,Other,South,Bronze,33.898,22,High,38.0,rhodes-fernandez.biz,True
O565952,C00385,P0004,4,39.25,2025-05-26,Cancelled,Bank Transfer,Central,0.0,Kitchen Product 82,Kitchen,2025-04-19,9.13,S589,scottbowen@goodman.info,2025-06-04,Male,South,Gold,157.0,22,High,37.0,goodman.info,False
O121290,C00204,P0024,4,28.36,2025-05-04,Delivered,Paypal,West,0.0,Storage Product 87,Storage,2025-02-24,26.33,S558,katherineharrison@hotmail.com,2024-07-08,Female,South,Silver,113.44,18,Medium,69.0,hotmail.com,False
O314800,C00370,P0029,4,31.48,2025-05-05,Delayed,Paypal,North,0.0,Cleaning Product 69,Cleaning,2025-03-15,23.41,S424,michelle22@thomas.com,2025-04-27,Female,East,Gold,125.92,19,High,51.0,thomas.com,True
O409646,C00197,P0001,4,34.13,2025-05-25,Cancelled,Credit Card,North,0.0,Storage Product 39,Storage,2025-03-11,15.88,S339,xwilliams@ball.info,2024-10-04,Other,West,Gold,136.52,21,High,75.0,ball.info,False
O583529,C00165,P0026,2,9.75,2025-05-25,Delivered,Credit Card,North,0.1,Storage Product 50,Storage,2025-02-08,27.06,S952,jenkinsmorgan@yahoo.com,2025-06-08,Male,Central,Gold,17.55,21,Low,106.0,yahoo.com,False
O831791,C00016,P0013,4,48.67,2025-05-03,Delivered,Paypal,North,0.0,Cleaning Product 94,Cleaning,2025-06-17,36.52,S914,williamrodriguez@hotmail.com,2024-10-29,Other,North,Gold,194.68,18,High,-45.0,hotmail.com,False
O973472,C00315,P0009,4,31.4,2025-05-04,Delayed,Bank Transfer,West,0.0,Outdoors Product 13,Outdoors,2025-04-18,8.0,S695,morenojoshua@smith-li.biz,2025-05-15,Other,South,Gold,125.6,18,High,16.0,smith-li.biz,True
O484290,C00488,P0024,4,13.91,2025-05-24,Delayed,Credit Card,North,0.0,Storage Product 87,Storage,2025-02-24,26.33,S558,eyork@gmail.com,2025-06-07,Male,North,Silver,55.64,21,Low,89.0,gmail.com,True
O923940,C00348,P0030,5,40.81,2025-05-24,Delayed,Credit Card,West,0.1,Cleaning Product 72,Cleaning,2025-04-04,9.77,S455,robert11@thomas.com,2025-01-24,Female,West,Gold,183.645,21,High,50.0,thomas.com,True
O260427,C00202,P0006,5,34.1,2025-05-02,Delayed,Credit Card,South,0.1,Cleaning Product 16,Cleaning,2024-10-09,36.06,S980,bwilkerson@brown-shaw.com,2024-12-02,Female,Central,Bronze,153.45000000000002,18,High,205.0,brown-shaw.com,True
O285856,C00168,P0009,4,21.04,2025-05-03,Delivered,Credit Card,East,0.1,Outdoors Product 13,Outdoors,2025-04-18,8.0,S695,anthony44@bell-white.com,2025-02-10,Female,South,Bronze,75.744,18,Medium,15.0,bell-white.com,False
O257362,C00068,P0020,3,33.45,2025-05-23,Delayed,Paypal,Central,0.2,Cleaning Product 40,Cleaning,2024-08-11,30.27,S492,jasminebrown@yahoo.com,2024-11-11,Female,East,Gold,80.28000000000002,21,High,285.0,yahoo.com,True
O434095,C00032,P0014,4,33.55,2025-05-23,Cancelled,Paypal,East,0.15,Outdoors Product 91,Outdoors,2025-02-02,13.22,S876,brian97@calhoun.net,2024-08-06,Female,East,Gold,114.07,21,High,110.0,calhoun.net,False
O184026,C00152,P0008,1,24.45,2025-05-01,Cancelled,Bank Transfer,North,0.15,Storage Product 47,Storage,2024-08-29,31.96,S788,john29@jones.com,2025-02-18,Other,North,Silver,20.7825,18,Medium,245.0,jones.com,False
O799783,C00194,P0028,3,43.5,2025-05-02,Delivered,Credit Card,North,0.05,Outdoors Product 53,Outdoors,2025-04-10,34.28,S587,andrew42@gmail.com,2024-11-15,Female,Central,Gold,123.975,18,High,22.0,gmail.com,False
O175438,C00159,P0004,2,40.09,2025-05-22,Delayed,Bank Transfer,North,0.2,Kitchen Product 82,Kitchen,2025-04-19,9.13,S589,cjoseph@lam.org,2024-09-01,Male,West,Bronze,64.144,21,High,33.0,lam.org,True
O331280,C00221,P0020,5,42.27,2025-05-22,Delayed,,West,0.15,Cleaning Product 40,Cleaning,2024-08-11,30.27,S492,lambertrichard@owen.com,2025-05-31,Female,West,Silver,179.6475,21,High,284.0,owen.com,True
O778864,C00060,P0004,3,21.55,2025-04-30,Cancelled,Credit Card,South,0.2,Kitchen Product 82,Kitchen,2025-04-19,9.13,S589,dylanwilliams@carr-mack.info,2024-12-13,Male,West,Gold,51.720000000000006,18,Medium,11.0,carr-mack.info,False
O604314,C00328,P0023,4,17.69,2025-05-01,Delayed,Paypal,East,0.0,Outdoors Product 32,Outdoors,2025-01-18,36.04,S907,adamsnorman@moore.com,2024-07-08,Female,Central,Gold,70.76,18,Medium,103.0,moore.com,True
O946185,C00174,P0029,3,43.87,2025-05-21,Delivered,Credit Card,West,0.0,Cleaning Product 69,Cleaning,2025-03-15,23.41,S424,harrissierra@duran.com,2024-08-21,Other,South,Bronze,131.60999999999999,21,High,67.0,duran.com,False
O865824,C00277,P0019,3,29.72,2025-05-21,Delayed,Credit Card,West,0.0,Kitchen Product 42,Kitchen,2024-07-17,30.3,S993,bryanwilson@yahoo.com,2024-09-06,Female,South,Gold,89.16,21,Medium,308.0,yahoo.com,True
O601040,C00377,P0018,2,32.87,2025-05-01,Cancelled,Credit Card,South,0.15,Storage Product 37,Storage,2024-07-18,6.08,S767,scottsmith@harris-barker.com,2025-06-13,Female,Central,Bronze,55.87899999999999,18,High,287.0,harris-barker.com,False
O250156,C00460,P0022,5,22.28,2025-05-02,Cancelled,Paypal,South,0.15,Cleaning Product 86,Cleaning,2024-10-04,19.77,S924,melissa87@gmail.com,2025-05-07,Other,West,Gold,94.69,18,Medium,210.0,gmail.com,False
O825714,C00032,P0012,1,28.16,2025-05-22,Delivered,Credit Card,West,0.2,Cleaning Product 29,Cleaning,2025-04-19,14.67,S481,brian97@calhoun.net,2024-08-06,Female,East,Gold,22.528000000000002,21,Medium,33.0,calhoun.net,False
O385999,C00226,P0020,2,35.93,2025-05-22,Delivered,Credit Card,North,0.05,Cleaning Product 40,Cleaning,2024-08-11,30.27,S492,victorhughes@wilson.com,,Male,East,Gold,68.267,21,High,284.0,wilson.com,False
O739107,C00087,P0015,5,49.15,2025-05-02,Delivered,Credit Card,East,0.05,Storage Product 10,Storage,2024-08-08,39.21,S466,blackjames@gmail.com,2025-04-11,Female,North,Bronze,233.46249999999998,18,High,267.0,gmail.com,False
O826326,C00384,P0023,5,21.76,2025-05-03,Delayed,Paypal,North,0.0,Outdoors Product 32,Outdoors,2025-01-18,36.04,S907,darlenebyrd@gmail.com,2025-01-28,Female,South,Bronze,108.80000000000001,18,Medium,105.0,gmail.com,True
O868673,C00425,P0026,1,46.01,2025-05-23,Cancelled,Credit Card,Central,0.0,Storage Product 50,Storage,2025-02-08,27.06,S952,victor87@miller.com,2024-12-15,Male,North,Bronze,46.01,21,High,104.0,miller.com,False
O475798,C00425,P0012,5,12.1,2025-05-23,Delivered,Paypal,South,0.05,Cleaning Product 29,Cleaning,2025-04-19,14.67,S481,victor87@miller.com,2024-12-15,Male,North,Bronze,57.474999999999994,21,Low,34.0,miller.com,False
O864506,C00192,P0022,3,20.01,2025-05-03,Delayed,Paypal,East,0.0,Cleaning Product 86,Cleaning,2024-10-04,19.77,S924,christopher25@ponce-hale.biz,2024-08-25,Female,West,Gold,60.03,18,Medium,211.0,ponce-hale.biz,True
O609820,C00319,P0001,2,32.22,2025-05-04,Delivered,Credit Card,East,0.1,Storage Product 39,Storage,2025-03-11,15.88,S339,ebennett@gmail.com,2025-03-10,Male,West,Gold,57.996,18,High,54.0,gmail.com,False
O421054,C00173,P0020,5,33.06,2025-05-24,Cancelled,Paypal,North,0.0,Cleaning Product 40,Cleaning,2024-08-11,30.27,S492,russell49@rose-parker.com,2024-12-06,Female,West,Gold,165.3,21,High,286.0,rose-parker.com,False
O786073,C00003,P0023,1,9.62,2025-05-24,Delayed,Credit Card,East,0.0,Outdoors Product 32,Outdoors,2025-01-18,36.04,S907,howardmaurice@yahoo.com,2025-05-15,Male,Central,Gold,9.62,21,Low,126.0,yahoo.com,True
O775678,C00001,P0023,4,15.5,2025-05-04,Delayed,Bank Transfer,Central,0.05,Outdoors Product 32,Outdoors,2025-01-18,36.04,S907,shaneramirez@gmail.com,2025-04-26,Male,Central,Silver,58.9,18,Medium,106.0,gmail.com,True
O170774,C00335,P0003,5,8.65,2025-05-05,Delayed,Credit Card,Central,0.0,Cleaning Product 85,Cleaning,2024-07-15,7.92,S745,vbrock@yahoo.com,2024-11-12,Male,South,Gold,43.25,19,Low,294.0,yahoo.com,True
O737578,C00275,P0024,3,26.44,2025-05-25,Delivered,Credit Card,West,0.0,Storage Product 87,Storage,2025-02-24,26.33,S558,tinawoods@smith.com,2024-12-26,Other,West,Gold,79.32000000000001,21,Medium,90.0,smith.com,False
O754151,C00114,P0008,5,19.54,2025-05-25,Delivered,Credit Card,East,0.05,Storage Product 47,Storage,2024-08-29,31.96,S788,sarakim@hotmail.com,2025-01-10,Male,North,Bronze,92.81499999999998,21,Medium,269.0,hotmail.com,False
O725979,C00270,P0004,4,12.11,2025-05-05,Delayed,Credit Card,North,0.2,Kitchen Product 82,Kitchen,2025-04-19,9.13,S589,smithashley@gmail.com,2025-07-01,Male,North,Silver,38.752,19,Low,16.0,gmail.com,True
O412815,C00202,P0025,1,30.64,2025-05-06,Delivered,Credit Card,West,0.0,Cleaning Product 84,Cleaning,2024-07-16,15.24,S503,bwilkerson@brown-shaw.com,2024-12-02,Female,Central,Bronze,30.64,19,High,294.0,brown-shaw.com,False
O839141,C00013,P0028,4,26.75,2025-05-26,Delayed,Paypal,East,0.0,Outdoors Product 53,Outdoors,2025-04-10,34.28,S587,ddavis@hernandez.biz,2025-02-22,Female,West,Gold,107.0,22,Medium,46.0,hernandez.biz,True
O320933,C00491,P0021,4,49.68,2025-05-26,Delivered,Credit Card,East,0.0,Kitchen Product 70,Kitchen,2024-09-28,20.23,S643,tthomas@gmail.com,2025-05-04,Other,Central,Gold,198.72,22,High,240.0,gmail.com,False
O722660,C00445,P0023,4,24.83,2025-05-06,Delayed,Credit Card,South,0.15,Outdoors Product 32,Outdoors,2025-01-18,36.04,S907,george62@jones.com,2025-02-21,Male,West,Silver,84.422,19,Medium,108.0,jones.com,True
O120916,C00041,P0016,1,49.88,2025-05-07,Delivered,Bank Transfer,North,0.0,Cleaning Product 53,Cleaning,2025-02-20,26.71,S715,davisrodney@yahoo.com,2024-07-23,Male,North,Bronze,49.88,19,High,76.0,yahoo.com,False
O132334,C00077,P0022,5,47.51,2025-05-27,Delayed,Paypal,East,0.15,Cleaning Product 86,Cleaning,2024-10-04,19.77,S924,davidcaldwell@gould.com,2024-09-09,Female,Central,Gold,201.9175,22,High,235.0,gould.com,True
O582747,C00451,P0006,2,10.96,2025-05-27,Delivered,Paypal,North,0.15,Cleaning Product 16,Cleaning,2024-10-09,36.06,S980,tanthony@ruiz-jacobson.com,2024-08-10,Female,North,Gold,18.632,22,Low,230.0,ruiz-jacobson.com,False
O916157,C00220,P0019,5,45.66,2025-05-07,Delivered,Credit Card,South,0.0,Kitchen Product 42,Kitchen,2024-07-17,30.3,S993,sergio59@yahoo.com,2024-10-20,Female,East,Gold,228.29999999999998,19,High,294.0,yahoo.com,False
O505487,C00266,P0025,3,36.57,2025-05-08,Delivered,Paypal,West,0.0,Cleaning Product 84,Cleaning,2024-07-16,15.24,S503,danawilliams@rivera-kennedy.com,2024-07-08,Male,South,Silver,109.71000000000001,19,High,296.0,rivera-kennedy.com,False
O387611,C00454,P0008,1,9.0,2025-05-28,Delivered,Bank Transfer,North,0.0,Storage Product 47,Storage,2024-08-29,31.96,S788,larellano@gmail.com,2025-02-05,Female,South,Gold,9.0,22,Low,272.0,gmail.com,False
O837831,C00095,P0009,1,13.06,2025-05-28,Delivered,Bank Transfer,West,0.0,Outdoors Product 13,Outdoors,2025-04-18,8.0,S695,jeremy24@erickson.com,2024-07-23,Male,,Gold,13.06,22,Low,40.0,erickson.com,False
O518849,C00481,P0015,1,15.29,2025-05-08,Delivered,Bank Transfer,East,0.0,Storage Product 10,Storage,2024-08-08,39.21,S466,jose43@gmail.com,2025-01-22,Female,North,Gold,15.29,19,Medium,273.0,gmail.com,False
O148329,C00200,P0004,5,48.55,2025-05-09,Delayed,Credit Card,Central,0.0,Kitchen Product 82,Kitchen,2025-04-19,9.13,S589,moniquewilliams@sawyer-spencer.com,2025-04-08,Male,East,Bronze,242.75,19,High,20.0,sawyer-spencer.com,True
O601148,C00350,P0018,3,10.01,2025-05-29,Delivered,Paypal,West,0.1,Storage Product 37,Storage,2024-07-18,6.08,S767,patrickdarin@yahoo.com,2025-03-14,Female,North,Silver,27.027,22,Low,315.0,yahoo.com,False
O823594,C00173,P0002,1,18.29,2025-05-29,Delivered,Paypal,South,0.0,Cleaning Product 82,Cleaning,2024-08-18,34.23,S974,russell49@rose-parker.com,2024-12-06,Female,West,Gold,18.29,22,Medium,284.0,rose-parker.com,False
O187910,C00137,P0023,2,15.63,2025-05-09,Delivered,Credit Card,North,0.05,Outdoors Product 32,Outdoors,2025-01-18,36.04,S907,swall@lawson.com,2025-03-10,Female,North,Bronze,29.697,19,Medium,111.0,lawson.com,False
O929609,C00240,P0010,3,42.14,2025-05-10,Delivered,Credit Card,North,0.1,Cleaning Product 70,Cleaning,2024-08-14,17.72,S321,vmarshall@hotmail.com,2024-08-30,Female,North,Silver,113.778,19,High,269.0,hotmail.com,False
O135418,C00263,P0012,2,29.93,2025-05-30,Delivered,Bank Transfer,North,0.05,Cleaning Product 29,Cleaning,2025-04-19,14.67,S481,xcardenas@gmail.com,2024-10-26,Male,Central,Gold,56.867,22,Medium,41.0,gmail.com,False
O719698,C00488,P0029,4,49.52,2025-05-30,Delivered,Paypal,Central,0.05,Cleaning Product 69,Cleaning,2025-03-15,23.41,S424,eyork@gmail.com,2025-06-07,Male,North,Silver,188.17600000000002,22,High,76.0,gmail.com,False
O531707,C00167,P0020,5,44.93,2025-05-10,Delivered,Paypal,South,0.15,Cleaning Product 40,Cleaning,2024-08-11,30.27,S492,farmeraudrey@yahoo.com,2025-05-30,Female,Central,Gold,190.9525,19,High,272.0,yahoo.com,False
O426596,C00004,P0025,2,9.97,2025-05-11,Cancelled,Bank Transfer,East,0.0,Cleaning Product 84,Cleaning,2024-07-16,15.24,S503,yherrera@arnold.org,2025-06-14,Female,Central,Gold,19.94,19,Low,299.0,arnold.org,False
O477107,C00224,P0028,1,25.93,2025-05-31,Delayed,Bank Transfer,North,0.1,Outdoors Product 53,Outdoors,2025-04-10,34.28,S587,nathan19@gmail.com,2025-01-27,Female,West,Gold,23.337,22,Medium,51.0,gmail.com,True
O515447,C00499,P0004,5,26.31,2025-05-31,Delayed,Credit Card,North,0.0,Kitchen Product 82,Kitchen,2025-04-19,9.13,S589,karen26@gmail.com,2024-10-02,Female,North,Gold,131.54999999999998,22,Medium,42.0,gmail.com,True
O309605,C00192,P0024,5,47.05,2025-05-11,Delayed,Paypal,West,0.2,Storage Product 87,Storage,2025-02-24,26.33,S558,christopher25@ponce-hale.biz,2024-08-25,Female,West,Gold,188.20000000000002,19,High,76.0,ponce-hale.biz,True
O547787,C00040,P0015,5,39.9,2025-05-12,Cancelled,Paypal,South,0.05,Storage Product 10,Storage,2024-08-08,39.21,S466,josephjacobs@cooper.net,2025-01-11,Female,East,Gold,189.52499999999998,20,High,277.0,cooper.net,False
O194816,C00180,P0001,2,33.43,2025-06-01,Cancelled,Paypal,East,0.0,Storage Product 39,Storage,2025-03-11,15.88,S339,fosterkyle@yahoo.com,2024-09-30,Other,West,Gold,66.86,22,High,82.0,yahoo.com,False
O295777,C00006,P0028,3,35.16,2025-06-01,Cancelled,Credit Card,South,0.15,Outdoors Product 53,Outdoors,2025-04-10,34.28,S587,wyattmichelle@yahoo.com,2024-10-21,Male,Central,Bronze,89.65799999999999,22,High,52.0,yahoo.com,False
O915455,C00233,P0030,1,27.26,2025-05-12,Delayed,Bank Transfer,West,0.1,Cleaning Product 72,Cleaning,2025-04-04,9.77,S455,ryanbartlett@guerra.com,2024-11-01,Other,Central,Silver,24.534000000000002,20,Medium,38.0,guerra.com,True
O664564,C00040,P0016,3,9.08,2025-05-13,Delivered,Bank Transfer,East,0.1,Cleaning Product 53,Cleaning,2025-02-20,26.71,S715,josephjacobs@cooper.net,2025-01-11,Female,East,Gold,24.516000000000002,20,Low,82.0,cooper.net,False
O697213,C00349,P0010,3,31.53,2025-06-02,Delivered,Paypal,West,0.1,Cleaning Product 70,Cleaning,2024-08-14,17.72,S321,thomas77@yahoo.com,2024-08-01,Female,East,Gold,85.131,23,High,292.0,yahoo.com,False
O300107,C00224,P0003,5,39.93,2025-06-02,Delivered,Paypal,East,0.15,Cleaning Product 85,Cleaning,2024-07-15,7.92,S745,nathan19@gmail.com,2025-01-27,Female,West,Gold,169.7025,23,High,322.0,gmail.com,False
O682050,C00258,P0021,3,37.86,2025-05-13,Delivered,Bank Transfer,Central,0.0,Kitchen Product 70,Kitchen,2024-09-28,20.23,S643,thorntonapril@hotmail.com,2024-11-09,Female,East,Bronze,113.58,20,High,227.0,hotmail.com,False
O668432,C00472,P0001,4,35.4,2025-05-14,Delayed,Bank Transfer,South,0.15,Storage Product 39,Storage,2025-03-11,15.88,S339,joshuacolon@hotmail.com,2024-12-07,Male,South,Silver,120.35999999999999,20,High,64.0,hotmail.com,True
O214453,C00408,P0019,2,26.92,2025-06-03,Delivered,Bank Transfer,Central,0.05,Kitchen Product 42,Kitchen,2024-07-17,30.3,S993,ijohnson@fields-steele.com,2024-11-13,Male,East,Bronze,51.148,23,Medium,321.0,fields-steele.com,False
O492887,C00406,P0016,5,35.64,2025-06-03,Delivered,Bank Transfer,South,0.0,Cleaning Product 53,Cleaning,2025-02-20,26.71,S715,woodkelly@yahoo.com,2025-04-19,Female,North,Bronze,178.2,23,High,103.0,yahoo.com,False
O213951,C00421,P0020,1,26.6,2025-05-14,Delayed,Credit Card,North,0.2,Cleaning Product 40,Cleaning,2024-08-11,30.27,S492,samantha10@gonzalez.info,2025-05-16,Female,West,Gold,21.28,20,Medium,276.0,gonzalez.info,True
O671938,C00061,P0023,2,28.56,2025-05-15,Cancelled,Credit Card,North,0.0,Outdoors Product 32,Outdoors,2025-01-18,36.04,S907,psnyder@douglas.com,2025-05-04,Female,North,Gold,57.12,20,Medium,117.0,douglas.com,False
O652541,C00233,P0019,2,26.18,2025-06-04,Delivered,Credit Card,West,0.2,Kitchen Product 42,Kitchen,2024-07-17,30.3,S993,ryanbartlett@guerra.com,2024-11-01,Other,Central,Silver,41.888000000000005,23,Medium,322.0,guerra.com,False
O367539,C00499,P0020,3,43.63,2025-06-04,Delivered,Paypal,South,0.1,Cleaning Product 40,Cleaning,2024-08-11,30.27,S492,karen26@gmail.com,2024-10-02,Female,North,Gold,117.80100000000002,23,High,297.0,gmail.com,False
O806357,C00065,P0020,4,33.25,2025-05-15,Delivered,Credit Card,West,0.1,Cleaning Product 40,Cleaning,2024-08-11,30.27,S492,juliawells@yahoo.com,2025-04-23,Male,North,Gold,119.7,20,High,277.0,yahoo.com,False
O910991,C00219,P0002,5,28.56,2025-05-16,Delivered,Credit Card,East,0.1,Cleaning Product 82,Cleaning,2024-08-18,34.23,S974,manuel15@phillips.com,2025-03-30,Female,South,Silver,128.51999999999998,20,Medium,271.0,phillips.com,False
O925738,C00163,P0005,4,34.11,2025-06-05,Delivered,Bank Transfer,Central,0.0,Personal Care Product 1,Personal Care,2024-10-20,31.1,S559,ronald45@mcdaniel.com,2024-08-10,Female,,Silver,136.44,23,High,228.0,mcdaniel.com,False
O782430,C00069,P0001,1,9.9,2025-06-05,Cancelled,Credit Card,East,0.05,Storage Product 39,Storage,2025-03-11,15.88,S339,abrown@yahoo.com,2025-06-22,Female,North,Gold,9.405,23,Low,86.0,yahoo.com,False
O419866,C00443,P0026,3,32.48,2025-05-16,Delayed,Paypal,West,0.15,Storage Product 50,Storage,2025-02-08,27.06,S952,amy17@hotmail.com,2025-03-15,Female,West,Silver,82.824,20,High,97.0,hotmail.com,True
O840180,C00015,P0027,1,47.51,2025-05-17,Cancelled,Bank Transfer,North,0.15,Outdoors Product 55,Outdoors,2024-09-21,23.05,S127,daniel62@yahoo.com,2024-07-07,Female,Central,Bronze,40.3835,20,High,238.0,yahoo.com,False
O903135,C00318,P0008,3,13.01,2025-06-06,Delivered,Paypal,West,0.0,Storage Product 47,Storage,2024-08-29,31.96,S788,kevinclayton@valdez.com,2024-08-11,Female,West,Gold,39.03,23,Low,281.0,valdez.com,False
O560695,C00482,P0027,2,40.55,2025-06-06,Delivered,Bank Transfer,North,0.1,Outdoors Product 55,Outdoors,2024-09-21,23.05,S127,trujilloleah@powell.com,2025-03-17,Male,West,Gold,72.99,23,High,258.0,powell.com,False
O185815,C00258,P0010,2,34.42,2025-05-17,Delayed,Bank Transfer,Central,0.15,Cleaning Product 70,Cleaning,2024-08-14,17.72,S321,thorntonapril@hotmail.com,2024-11-09,Female,East,Bronze,58.514,20,High,276.0,hotmail.com,True
O887404,C00368,P0018,1,33.12,2025-05-18,Delivered,Credit Card,West,0.0,Storage Product 37,Storage,2024-07-18,6.08,S767,hudsonamanda@ryan.com,2025-02-13,Female,East,Silver,33.12,20,High,304.0,ryan.com,False
O777308,C00297,P0007,2,27.57,2025-06-07,Cancelled,Paypal,North,0.0,Personal Care Product 64,Personal Care,2024-09-30,33.63,S379,trussell@yahoo.com,2024-09-15,Other,South,Silver,55.14,23,Medium,250.0,yahoo.com,False
O735776,C00321,P0013,2,47.94,2025-06-07,Delivered,Bank Transfer,West,0.15,Cleaning Product 94,Cleaning,2025-06-17,36.52,S914,jasonparrish@alvarez.com,2025-06-20,Male,West,Silver,81.49799999999999,23,High,-10.0,alvarez.com,False
O893383,C00047,P0010,1,19.6,2025-05-18,Delayed,Bank Transfer,North,0.2,Cleaning Product 70,Cleaning,2024-08-14,17.72,S321,reyesbenjamin@walker-velasquez.info,2024-11-18,Female,West,Bronze,15.680000000000001,20,Medium,277.0,walker-velasquez.info,True
O145449,C00233,P0025,1,17.12,2025-05-19,Delivered,Credit Card,Central,0.05,Cleaning Product 84,Cleaning,2024-07-16,15.24,S503,ryanbartlett@guerra.com,2024-11-01,Other,Central,Silver,16.264,21,Medium,307.0,guerra.com,False
O574904,C00182,P0029,2,14.62,2025-06-08,Cancelled,Paypal,Central,0.0,Cleaning Product 69,Cleaning,2025-03-15,23.41,S424,michael23@thomas.com,2025-02-24,Other,South,Gold,29.24,23,Low,85.0,thomas.com,False
